NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2018|F95B84D96547E9DF813C2E6676FD9D99|303903053|14|7|2000|17|18|260|0|0|0|0|5|2|3|1|76|31|3132107|31|3132107|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230286||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|94F4A89D5D963217F30C4E830C74AE5D|303903056|11|2|1999|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230240||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AB529287C69A3DCC72B70732F41842E6|303882783|27|2|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|2E69C5870E9811A60AD21E0FE4D648A1|303896364|12|7|1998|19|20|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13229966||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|F7D32912726CB24A90315EED84F1D48B|303903695|7|1|2000|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230327||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|94D3B64F424D5FAD653B08F128E77777|298372249|5|8|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|12983407||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|9ED5E24D7E3744DEA344E8CA421E5FE2|304030762|28|9|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13234797||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|A025C0B29D028073D1AB9B2E3DBB75C2|303903648|30|5|1999|19|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13230327||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|98A529D53F0EF6E6744E95CA4738DFA0|306469866|11|2|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349176||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|5F3C8ACB3CBF2B7DF5D0DD71EDDFB1F4|303902334|19|12|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230240||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|0F064CB4DD511D826917AD0CF32B65E7|296367513|20|9|1992|25|26|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12908021||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|D0DCA09415B1F722C827208F761DC0A1|296367467|14|9|2000|17|18|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12908021||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|A3BB6EEFE72BF27572FDBA29D2A6A9D2|296367453|28|8|1999|18|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12908021||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|1B4F75A505840045ACA8BD9A77AA8848|303882775|13|2|2001|17|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|700198ADF0D49BE271100A78EBAD4137|303903080|11|3|1999|19|19|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3135209|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13230240||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C535378CBA73A7F127415E140796D99A|306469867|4|10|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349177||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|AB55463A079DEC98F1A5199A430D9F03|303902332|22|4|2000|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230240||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|CB19985B17D9C5F88D2E7E6F359BA8D1|303903646|16|8|1998|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13230327||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|3867CD149A7937BBEC7C73A1C97D226F|304030792|15|6|1991|26|27|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13234797||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|4AA7A9E582A6B803A84CE39F4152B8C2|303903664|16|12|1996|21|22|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230327||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|91D4071F7D36DED95E650D4A3FD3F39F|303882855|23|7|2001|16|17|260|0|0|0|0|5|1|5|1|76|35|3550100|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|23B5B6512A8CC7A30991157C73F16CDC|303882777|20|10|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|1|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|12771F702D3E3A0940B0F741D160F55B|303896093|17|6|1999|18|19|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229966||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|B0B0251B936AAD3F007A30DE70770DC1|303882839|12|11|2000|17|18|260|0|0|0|0|5|2|5|1|76|52|5218300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|2449492E4A1B166B199B6277DA3B1208|306469806|13|12|1999|18|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349177||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|4D027F5A81A4CA1ECC782050B0369744|303902324|30|7|1994|23|24|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230286||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|35EE542BC09D6EDE7727E7470BB01499|303896140|9|1|1999|19|19|210|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229966||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|5945E13EA80355B5610606F71A0F9EA6|303882778|25|10|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|8D63C1B90F6F0970BEFD0894DFEE7267|304025608|21|12|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13232803||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|A0616ACCF1A8CEF3462D357DF873C683|304025567|6|10|2000|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13232803||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|6F5A07BF84444B3176C2DDC6B18873D9|303882782|22|10|1999|18|19|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|13229506||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|2487568A503BC326007BE1364FE9AE6F|306469815|20|7|1999|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349177||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|F7E1D221ABFBEBDE0A3825E36AB1C19A|306469874|3|2|2000|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349176||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|C5737123D254D215B1814D9F0D848396|303903317|8|11|2000|17|18|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3132107|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230286||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|50A0533B50C52EA6ED11A964BF17D607|306469823|23|7|1989|28|29|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349176||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|7D45A547CBD0C8F60B25792E9A87737F|296367460|19|1|2001|17|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12908021||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|53710786F04663C9AA58BEAA19EFDDC9|304030764|8|3|2001|17|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13234797||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|1B21DCF65183AA1AEF76721AFA86A6CA|306469822|19|11|1998|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13349176||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2018|FDF09906D8907F5C2AA4CA9BD08CB8D2|303902344|2|10|1998|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|13230240||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
